,label,thresh,coordinates
8626,2,0,"[59, 56, -19, -6, -21, 5, 6]"
8627,2,0,"[46, 45, -6, -5, -12, 8, 8]"
8628,2,0,"[48, 45, -15, -5, -5, 8, 11]"
8629,2,0,"[44, 36, -24, 8, -8, 6, 14]"
8630,2,0,"[54, 25, -34, 33, -14, 2, 14]"
8631,2,0,"[48, 6, 1, 48, -17, -1, 11]"
8632,2,0,"[141, -3, 69, 123, -16, -8, 10]"
8633,2,0,"[295, 13, 121, 269, -34, -25, 30]"
8634,2,0,"[256, -83, 116, 213, -43, -43, 43]"
8635,2,0,"[273, -167, 120, 179, -43, -43, 43]"
8636,2,1,"[740, -509, 28, -536, -14, 43, 6]"
8637,0,0,"[139, 26, -93, -100, 9, 25, -4]"
8638,0,0,"[74, -9, -57, -46, 1, -6, 0]"
8639,0,0,"[45, -7, -35, -28, 0, 2, 3]"
8640,0,0,"[71, 1, -29, -65, 0, 0, 0]"
8641,0,0,"[113, 6, -50, -101, 2, 3, -1]"
8642,0,0,"[108, 7, -58, -91, 3, 3, 0]"
8643,0,0,"[90, -1, -56, -71, 0, 0, 0]"
8644,0,0,"[78, -7, -43, -65, -1, -1, 0]"
8645,0,0,"[87, -4, -42, -76, 0, 0, 0]"
8646,0,0,"[95, -4, -51, -80, 0, 0, 0]"
8647,0,0,"[92, -5, -47, -79, 1, 1, 0]"
8648,0,0,"[91, -7, -51, -75, 2, 0, 0]"
8649,0,0,"[87, -6, -47, -73, 0, 0, 0]"
8650,0,0,"[89, -5, -43, -78, 1, 1, 0]"
8651,0,0,"[92, -5, -50, -77, 2, 1, 0]"
8652,0,0,"[90, -5, -49, -75, 1, 0, 0]"
8653,0,0,"[88, -4, -46, -75, 1, 0, 0]"
8654,0,0,"[90, -5, -50, -75, 2, 1, 0]"
8655,0,0,"[94, 0, -56, -75, 0, 0, 0]"
8656,0,0,"[90, -2, -52, -73, 0, 0, 0]"
8657,0,0,"[88, -1, -48, -74, 0, 0, 0]"
8658,0,0,"[89, -2, -47, -75, 0, 0, 0]"
8659,0,0,"[91, -1, -51, -75, 1, 0, 0]"
8660,0,0,"[94, -3, -56, -75, 0, 0, 0]"
8661,0,0,"[90, -2, -49, -75, 0, 0, 0]"
8662,0,0,"[91, -2, -51, -75, 0, 0, 0]"
8663,0,0,"[88, -2, -48, -74, 0, 0, 0]"
8664,0,0,"[94, -3, -53, -77, 0, 0, 0]"
8665,0,0,"[90, -4, -49, -75, 0, 0, 0]"
8666,0,0,"[88, -3, -48, -74, 0, 0, 0]"
8667,0,0,"[91, -4, -53, -74, 0, 0, 0]"
8668,0,0,"[90, -3, -51, -74, 0, 0, 0]"
8669,0,0,"[91, -2, -53, -74, 0, 0, 0]"
8670,0,0,"[89, -3, -51, -73, 0, 0, 0]"
8671,0,0,"[91, -3, -53, -74, 0, 0, 0]"
8672,0,0,"[90, -2, -51, -74, 0, 0, 0]"
8673,0,0,"[89, -3, -50, -74, 0, 0, 0]"
8674,0,0,"[92, -3, -54, -74, 0, 0, 0]"
8675,0,0,"[90, -1, -51, -74, 0, 0, 0]"
8676,0,0,"[90, -2, -51, -74, 0, 0, 0]"
8677,0,0,"[90, -2, -51, -74, 0, 0, 0]"
8678,0,0,"[89, -3, -50, -74, 0, 0, 0]"
8679,0,0,"[90, -2, -53, -73, 0, 0, 0]"
8680,0,0,"[90, -2, -52, -74, 0, 0, 0]"
8681,0,0,"[90, -2, -51, -74, 0, 0, 0]"
8682,0,0,"[89, -2, -51, -73, 0, 0, 0]"
8683,0,0,"[88, -3, -51, -72, 0, 0, 0]"
8684,0,0,"[90, -2, -51, -74, 0, 0, 0]"
8685,0,0,"[90, -2, -52, -74, 0, 0, 0]"
8686,4,0,"[89, -2, -51, -73, 0, 0, 0]"
8687,4,0,"[90, -3, -51, -74, 0, 0, 0]"
8688,4,0,"[90, -2, -52, -74, 0, 0, 0]"
8689,4,0,"[89, -2, -50, -74, 0, 0, 0]"
8690,4,0,"[91, -3, -52, -75, 0, 0, 0]"
8691,4,0,"[90, -3, -51, -74, 0, 0, 0]"
8692,4,0,"[90, -2, -52, -74, 0, 0, 0]"
8693,4,0,"[90, -3, -52, -73, 0, 0, 0]"
8694,4,0,"[90, -2, -51, -74, 0, 0, 0]"
8695,4,0,"[89, -2, -52, -72, 0, 0, 0]"
8696,4,0,"[90, -2, -52, -73, 0, 0, 0]"
8697,4,0,"[90, -2, -52, -73, 0, 0, 0]"
8698,4,0,"[90, -2, -51, -74, 0, 0, 0]"
8699,4,0,"[90, -2, -51, -74, 0, 0, 0]"
8700,4,0,"[89, -2, -51, -73, 0, 0, 0]"
8701,4,0,"[91, -2, -53, -74, 0, 0, 0]"
8702,4,0,"[89, -2, -51, -73, 0, 0, 0]"
8703,4,0,"[90, -2, -51, -74, 0, 0, 0]"
8704,4,0,"[90, -3, -52, -73, 0, 0, 0]"
8705,4,0,"[91, -2, -53, -74, 0, 0, 0]"
8706,4,0,"[92, -1, -53, -75, 0, 0, 0]"
8707,4,0,"[90, -1, -52, -74, 0, 0, 0]"
8708,4,0,"[89, -2, -51, -73, 0, 0, 0]"
8709,4,0,"[90, -1, -52, -73, 0, 0, 0]"
8710,4,0,"[92, 1, -51, -76, -1, 0, 0]"
8711,4,0,"[91, -2, -52, -75, -1, -1, 0]"
8712,4,0,"[92, -4, -56, -73, -1, -1, 0]"
8713,4,0,"[91, -5, -56, -71, -2, -1, 0]"
8714,4,0,"[83, -5, -48, -67, -4, -1, 1]"
8715,4,0,"[91, -7, -51, -75, -5, -2, 1]"
8716,4,0,"[86, -12, -38, -76, -3, 0, 0]"
8717,4,0,"[93, -7, -51, -78, -3, 0, 0]"
8718,4,0,"[93, -6, -49, -79, -5, 0, 0]"
8719,4,0,"[89, -3, -44, -77, -3, 0, 0]"
8720,4,0,"[95, 0, -48, -82, -2, -2, 0]"
8721,4,0,"[92, -3, -50, -77, -1, -2, 0]"
8722,4,0,"[88, -5, -49, -73, -1, -1, 0]"
8723,4,0,"[94, -7, -53, -77, -2, -1, 0]"
8724,4,0,"[95, -6, -45, -83, -3, -2, 1]"
8725,4,0,"[100, -2, -41, -91, -1, -4, 1]"
8726,4,0,"[111, -3, -51, -98, 1, -10, 1]"
8727,4,0,"[119, -9, -54, -106, 2, -13, 0]"
8728,4,0,"[144, -24, -70, -124, 5, -15, 1]"
8729,4,0,"[190, -47, -95, -158, 10, -5, -1]"
8730,4,0,"[244, -44, -150, -188, -2, 7, -12]"
8731,4,0,"[199, -40, -90, -173, -10, 17, -17]"
8732,4,0,"[188, -34, -83, -165, -4, 21, -18]"
8733,4,0,"[168, -44, -75, -144, -10, 27, -14]"
8734,4,0,"[143, -42, -64, -121, -8, 33, -14]"
8735,4,0,"[122, -45, -56, -98, -3, 36, -21]"
8736,4,1,"[1337, 736, -784, 794, -43, -43, -1]"
8737,0,0,"[97, 18, -3, -95, -2, 1, -3]"
8738,0,0,"[87, 18, -1, -85, 0, 2, -3]"
8739,0,0,"[78, 6, -8, -77, -2, 0, -1]"
8740,0,0,"[75, 8, -13, -73, -3, 0, 0]"
8741,0,0,"[74, 10, -15, -72, -1, 2, 0]"
8742,0,0,"[74, 8, -18, -71, 2, 2, 0]"
8743,0,0,"[76, 5, -18, -74, 5, 0, 0]"
8744,0,0,"[85, 2, -20, -83, 4, 0, 0]"
8745,0,0,"[90, 3, -19, -88, 0, -1, 0]"
8746,0,0,"[90, 4, -21, -87, -1, 0, 0]"
8747,0,0,"[86, 5, -20, -83, 0, 0, 0]"
8748,0,0,"[89, 4, -18, -87, 2, 0, 0]"
8749,0,0,"[89, 5, -15, -88, 6, -1, 1]"
8750,0,0,"[90, 6, -14, -89, 12, -1, 3]"
8751,0,0,"[92, 2, -22, -89, 20, 0, 4]"
8752,0,0,"[96, -13, -32, -90, 32, -4, 0]"
8753,0,0,"[77, 3, -51, -58, 8, 0, -3]"
8754,0,0,"[101, 35, -38, -87, -4, 5, -3]"
8755,0,0,"[72, 22, -33, -60, -6, 5, 0]"
8756,0,0,"[60, 13, -18, -56, 2, -1, 4]"
8757,0,0,"[77, 11, -35, -68, 6, -6, 5]"
8758,0,0,"[79, 7, -37, -70, 4, -5, 3]"
8759,0,0,"[80, 5, -39, -70, 4, -4, 3]"
8760,0,0,"[85, 1, -40, -75, 3, -5, 3]"
8761,0,0,"[91, 0, -40, -82, 3, -5, 4]"
8762,0,0,"[94, 0, -39, -85, 2, -5, 4]"
8763,0,0,"[102, -6, -40, -94, 1, -4, 4]"
8764,0,0,"[103, -11, -37, -95, 1, -2, 5]"
8765,0,0,"[102, -15, -34, -95, 1, -1, 6]"
8766,0,0,"[106, -18, -35, -98, 4, 0, 6]"
8767,0,0,"[111, -20, -39, -102, 4, 2, 6]"
8768,0,0,"[103, -16, -34, -96, 4, 6, 7]"
8769,0,0,"[97, -12, -35, -90, 4, 7, 8]"
8770,0,0,"[92, -10, -39, -83, 4, 6, 9]"
8771,0,0,"[89, -7, -46, -76, 4, 4, 10]"
8772,0,0,"[87, -7, -52, -70, 6, 4, 9]"
8773,0,0,"[95, -5, -66, -68, 5, 4, 8]"
8774,0,0,"[96, -1, -70, -65, 3, 4, 7]"
8775,0,0,"[94, 2, -70, -63, 2, 3, 6]"
8776,0,0,"[93, 3, -70, -61, 2, 1, 4]"
8777,0,0,"[90, 4, -67, -60, 3, 2, 3]"
8778,0,0,"[93, 5, -68, -63, 3, 1, 2]"
8779,0,0,"[98, 7, -72, -66, 2, 0, 1]"
8780,0,0,"[101, 5, -71, -71, 0, 0, 0]"
8781,0,0,"[96, 4, -65, -71, 1, 0, 0]"
8782,0,0,"[99, 3, -67, -73, 2, 1, 0]"
8783,0,0,"[95, 6, -64, -70, 1, 1, -1]"
8784,0,0,"[94, 3, -62, -71, 1, 1, -2]"
8785,0,0,"[91, 2, -60, -69, 1, 0, -2]"
8786,0,0,"[94, 0, -61, -71, 1, 0, -2]"
8787,0,0,"[90, 1, -58, -69, 1, 1, -2]"
8788,0,0,"[85, 2, -53, -66, 2, 1, -2]"
8789,0,0,"[82, 2, -52, -64, 3, 0, -1]"
8790,0,0,"[92, 0, -62, -68, 1, 0, 0]"
8791,0,0,"[97, -5, -62, -74, -1, 0, -1]"
8792,0,0,"[94, -5, -56, -75, 0, 0, -1]"
8793,0,0,"[94, -6, -55, -76, 1, 0, 0]"
8794,0,0,"[99, -7, -59, -79, 0, 0, -1]"
8795,0,0,"[94, -5, -54, -77, 0, 2, -1]"
8796,0,0,"[96, -4, -55, -78, 0, 2, -1]"
8797,0,0,"[97, -1, -56, -79, 0, 2, -1]"
8798,0,0,"[99, 0, -57, -81, 0, 3, -2]"
8799,0,0,"[106, 1, -62, -86, 0, 4, -2]"
8800,0,0,"[105, 3, -60, -86, -2, 7, -2]"
8801,0,0,"[101, 5, -55, -85, -2, 9, -3]"
8802,0,0,"[90, 8, -45, -77, 1, 10, -2]"
8803,0,0,"[87, 11, -49, -71, 3, 11, -1]"
8804,0,0,"[94, 10, -55, -76, 1, 14, -1]"
8805,0,0,"[81, 20, -46, -63, 0, 17, -1]"
8806,0,0,"[72, 23, -40, -55, 2, 16, 0]"
8807,0,0,"[73, 30, -45, -49, 2, 14, 2]"
8808,0,0,"[79, 25, -57, -49, 0, 11, 6]"
8809,0,0,"[93, 20, -70, -58, -9, 9, 11]"
8810,0,0,"[85, 34, -54, -56, -13, 5, 11]"
8811,0,0,"[80, 14, -53, -58, -6, 4, 8]"
8812,0,0,"[88, 11, -65, -58, -1, 5, 7]"
8813,0,0,"[94, 17, -71, -60, -3, 6, 7]"
8814,0,0,"[90, 18, -67, -57, -5, 5, 8]"
8815,0,0,"[99, 18, -71, -67, -6, 3, 6]"
8816,0,0,"[103, 17, -68, -75, -5, 3, 4]"
8817,0,0,"[101, 19, -64, -76, -1, 2, 1]"
8818,0,0,"[98, 24, -61, -73, 0, 2, 2]"
8819,0,0,"[100, 29, -60, -75, 0, 0, 1]"
8820,0,0,"[100, 27, -52, -81, 0, -2, 1]"
8821,0,0,"[98, 23, -47, -83, 0, -1, 2]"
8822,0,0,"[95, 22, -48, -79, 1, 0, 3]"
8823,0,0,"[90, 19, -50, -72, 0, 0, 4]"
8824,0,0,"[85, 19, -49, -67, -1, 0, 5]"
8825,0,0,"[80, 15, -49, -61, -2, 0, 6]"
8826,0,0,"[75, 16, -50, -54, -3, 0, 7]"
8827,0,0,"[76, 14, -55, -51, -2, 0, 7]"
8828,0,0,"[84, 14, -63, -53, 0, 0, 5]"
8829,0,0,"[85, 12, -65, -53, 0, 0, 3]"
8830,0,0,"[95, 8, -73, -61, 1, 1, 2]"
8831,0,0,"[114, 6, -87, -74, -2, 3, -2]"
8832,0,0,"[114, 14, -76, -84, -8, 3, -3]"
8833,0,0,"[93, 21, -53, -73, -8, 1, -1]"
8834,0,0,"[89, 17, -44, -76, -5, 0, 0]"
8835,0,0,"[91, 17, -45, -77, -2, 1, 0]"
8836,0,0,"[91, 17, -47, -76, 0, 2, 0]"
8837,0,0,"[91, 17, -52, -73, 0, 1, 1]"
8838,0,0,"[90, 16, -52, -72, 0, 1, 0]"
8839,0,0,"[91, 16, -54, -71, 0, 1, 0]"
8840,0,0,"[91, 17, -55, -71, -1, 1, 0]"
8841,0,0,"[92, 25, -52, -72, 0, 0, 0]"
8842,0,0,"[92, 23, -55, -70, 0, 0, 0]"
8843,0,0,"[91, 23, -55, -69, 0, 0, 0]"
8844,0,0,"[86, 16, -49, -69, 0, 0, 0]"
8845,0,0,"[92, 23, -58, -68, 0, 0, 0]"
8846,0,0,"[90, 21, -54, -69, 0, 0, 0]"
8847,0,0,"[93, 26, -54, -71, 0, 0, 0]"
8848,0,0,"[91, 25, -51, -71, 0, 0, 0]"
8849,0,0,"[91, 26, -55, -68, 0, 0, 0]"
8850,0,0,"[90, 28, -54, -67, 0, 0, 0]"
8851,0,0,"[91, 26, -55, -68, 0, 0, 0]"
8852,0,0,"[91, 24, -56, -68, 0, 0, 0]"
8853,0,0,"[92, 24, -54, -70, 0, 0, 0]"
8854,0,0,"[91, 25, -52, -70, 0, 0, 0]"
8855,0,0,"[91, 24, -53, -70, 0, 0, 0]"
8856,0,0,"[91, 23, -54, -70, 0, 0, 0]"
8857,0,0,"[92, 24, -57, -68, 0, 0, 0]"
8858,0,0,"[91, 23, -55, -69, 0, 0, 0]"
8859,0,0,"[91, 24, -53, -70, 0, 0, 0]"
8860,0,0,"[91, 24, -55, -69, 0, 0, 0]"
8861,0,0,"[92, 24, -56, -69, 0, 0, 0]"
8862,0,0,"[92, 23, -57, -68, 0, 0, 0]"
8863,0,0,"[90, 25, -53, -68, 0, 0, 0]"
8864,0,0,"[90, 24, -53, -69, 0, 0, 0]"
8865,0,0,"[93, 24, -57, -69, 0, 0, 0]"
8866,0,0,"[91, 25, -54, -69, 0, 0, 0]"
8867,0,0,"[90, 23, -53, -69, 0, 0, 0]"
8868,0,0,"[90, 22, -54, -69, 0, 0, 0]"
8869,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8870,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8871,0,0,"[91, 24, -54, -69, 0, 0, 0]"
8872,0,0,"[91, 23, -55, -69, 0, 0, 0]"
8873,0,0,"[92, 26, -55, -69, 0, 0, 0]"
8874,0,0,"[93, 22, -56, -71, 0, 1, 0]"
8875,0,0,"[92, 25, -55, -69, 0, 0, 0]"
8876,0,0,"[91, 24, -54, -69, 0, 0, 0]"
8877,0,0,"[91, 26, -54, -69, 0, 0, 0]"
8878,0,0,"[90, 36, -50, -66, 0, 0, 0]"
8879,0,0,"[92, 25, -56, -69, 0, 0, 0]"
8880,0,0,"[90, 24, -54, -68, 0, 0, 0]"
8881,0,0,"[92, 26, -54, -70, 0, 0, 0]"
8882,0,0,"[91, 25, -53, -70, 0, 0, 0]"
8883,0,0,"[93, 24, -55, -71, 0, 0, 0]"
8884,0,0,"[93, 24, -57, -69, -1, 0, 0]"
8885,0,0,"[89, 24, -51, -69, -1, 0, 0]"
8886,0,0,"[90, 27, -52, -68, 0, 0, 0]"
8887,0,0,"[92, 24, -55, -70, 0, 0, 0]"
8888,0,0,"[91, 23, -54, -70, 0, 0, 0]"
8889,0,0,"[91, 25, -53, -69, 0, 0, 0]"
8890,0,0,"[88, 26, -56, -63, 0, -1, 0]"
8891,0,0,"[94, 22, -57, -71, 0, 0, 0]"
8892,0,0,"[91, 25, -55, -68, -1, 0, 0]"
8893,0,0,"[94, 25, -58, -69, 0, 0, 0]"
8894,0,0,"[92, 24, -55, -70, 0, 0, 0]"
8895,0,0,"[89, 24, -51, -69, 0, 0, 0]"
8896,0,0,"[91, 24, -52, -71, 0, 0, 0]"
8897,0,0,"[92, 23, -53, -72, 0, 0, 1]"
8898,0,0,"[86, 21, -40, -73, 2, 0, 1]"
8899,0,0,"[93, 24, -59, -68, 2, 1, 1]"
8900,0,0,"[87, 22, -54, -65, 0, 1, 2]"
8901,0,0,"[91, 24, -56, -67, 0, 2, 2]"
8902,0,0,"[95, 24, -57, -72, 0, 1, 2]"
8903,0,0,"[95, 27, -58, -70, 0, 0, 0]"
8904,0,0,"[89, 24, -54, -67, 0, 0, 0]"
8905,0,0,"[90, 22, -55, -68, 0, 0, 0]"
8906,0,0,"[90, 24, -57, -66, 0, 0, 0]"
8907,0,0,"[93, 24, -58, -68, 0, 0, 0]"
8908,0,0,"[91, 23, -60, -64, 0, 0, 0]"
8909,0,0,"[91, 23, -60, -65, 0, 0, 0]"
8910,0,0,"[90, 23, -56, -67, -1, 0, 0]"
8911,0,0,"[94, 25, -58, -69, -1, 0, 0]"
8912,0,0,"[94, 24, -58, -70, -1, 0, 0]"
8913,0,0,"[89, 23, -52, -69, 0, 0, 0]"
8914,0,0,"[89, 22, -54, -67, 0, 0, 0]"
8915,0,0,"[93, 22, -59, -69, 0, 0, 0]"
8916,0,0,"[94, 22, -58, -71, 0, 0, -1]"
8917,0,0,"[90, 21, -55, -68, 0, 0, 0]"
8918,0,0,"[89, 23, -55, -66, 0, 0, 0]"
8919,0,0,"[94, 23, -58, -70, 0, 0, 0]"
8920,0,0,"[93, 23, -56, -70, 0, 0, 0]"
8921,0,0,"[91, 24, -55, -68, 0, 0, 0]"
8922,0,0,"[89, 24, -54, -67, 0, 0, 0]"
8923,0,0,"[93, 24, -58, -69, 0, 0, 0]"
8924,0,0,"[91, 22, -56, -68, 0, 0, 0]"
8925,0,0,"[90, 23, -56, -67, 0, 0, 0]"
8926,0,0,"[90, 21, -55, -68, 0, 0, 0]"
8927,0,0,"[93, 23, -57, -70, 0, 0, 0]"
8928,0,0,"[93, 24, -58, -68, 0, 0, 0]"
8929,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8930,0,0,"[90, 22, -55, -68, 0, 0, 0]"
8931,0,0,"[92, 22, -56, -70, 0, 0, 0]"
8932,0,0,"[94, 26, -59, -69, 0, 0, 0]"
8933,0,0,"[91, 25, -56, -67, 0, 0, 0]"
8934,0,0,"[92, 23, -57, -68, -1, 0, 0]"
8935,0,0,"[93, 25, -56, -70, -1, 0, 0]"
8936,0,0,"[92, 23, -56, -69, -1, 0, 0]"
8937,0,0,"[91, 23, -54, -69, 0, 0, 0]"
8938,0,0,"[90, 22, -54, -69, 0, 0, 0]"
8939,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8940,0,0,"[91, 23, -54, -69, 0, 0, 0]"
8941,0,0,"[92, 21, -56, -70, 0, 0, 0]"
8942,0,0,"[92, 22, -56, -69, 0, 0, 0]"
8943,0,0,"[90, 24, -54, -68, 0, 0, 0]"
8944,0,0,"[91, 23, -54, -69, 0, 0, 0]"
8945,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8946,0,0,"[92, 22, -57, -69, 0, 0, 0]"
8947,0,0,"[91, 22, -56, -68, 0, 0, 0]"
8948,0,0,"[91, 22, -55, -69, 0, 0, 0]"
8949,0,0,"[92, 23, -55, -70, 0, 0, 0]"
8950,0,0,"[92, 23, -57, -68, 0, 0, 0]"
8951,0,0,"[90, 22, -54, -69, 0, 0, 0]"
8952,0,0,"[92, 23, -56, -69, 0, 0, 0]"
8953,0,0,"[90, 21, -54, -69, 0, 0, 0]"
8954,0,0,"[92, 23, -55, -70, 0, 0, 0]"
8955,0,0,"[91, 24, -57, -67, 0, 0, 0]"
8956,0,0,"[91, 21, -55, -69, 0, 0, 0]"
8957,0,0,"[90, 23, -55, -68, 0, 0, 0]"
8958,0,0,"[91, 21, -55, -69, 0, 0, 0]"
8959,0,0,"[91, 21, -57, -68, 0, 0, 0]"
8960,0,0,"[95, 20, -58, -73, 0, 0, 0]"
8961,0,0,"[90, 23, -55, -67, 0, 0, 0]"
8962,0,0,"[90, 23, -55, -68, 0, 0, 0]"
8963,0,0,"[92, 22, -56, -70, 0, 0, 0]"
8964,0,0,"[91, 23, -56, -68, 0, 0, 0]"
8965,0,0,"[90, 21, -54, -69, 0, 0, 0]"
8966,0,0,"[92, 22, -56, -69, 0, 0, 0]"
8967,0,0,"[90, 21, -57, -67, 0, 0, 0]"
8968,0,0,"[91, 22, -57, -68, 0, 0, 0]"
8969,0,0,"[92, 22, -56, -69, 0, 0, 0]"
8970,0,0,"[91, 21, -55, -69, 0, 0, 0]"
8971,0,0,"[93, 22, -57, -70, 0, 0, 0]"
8972,0,0,"[92, 22, -56, -70, 0, 0, 0]"
8973,0,0,"[96, 20, -59, -73, 0, 0, 0]"
8974,0,0,"[93, 21, -57, -71, 0, 1, 0]"
8975,0,0,"[97, 23, -60, -73, 0, 1, 0]"
8976,0,0,"[92, 24, -57, -68, 0, 1, 0]"
8977,0,0,"[90, 22, -59, -64, 1, 2, -1]"
8978,0,0,"[100, 23, -67, -71, 0, 2, -1]"
8979,0,0,"[102, 18, -71, -71, -3, 2, -3]"
8980,0,0,"[99, 17, -68, -70, -7, 4, -4]"
8981,0,0,"[99, 21, -66, -71, -7, 3, -6]"
8982,0,0,"[95, 18, -63, -69, -7, 2, -6]"
8983,0,0,"[98, 20, -64, -72, -8, 2, -8]"
8984,0,0,"[100, 33, -58, -74, -7, 0, -10]"
8985,0,0,"[106, 32, -65, -77, -7, -5, -11]"
8986,0,0,"[133, 0, -81, -106, -12, -4, -13]"
8987,0,0,"[126, -10, -70, -104, -13, 0, -16]"
8988,0,0,"[100, 7, -56, -82, -7, 2, -17]"
8989,0,0,"[76, 6, -38, -65, -2, -2, -16]"
8990,0,0,"[89, 22, -55, -66, -3, -2, -15]"
8991,0,0,"[85, 35, -44, -64, -4, -9, -12]"
8992,0,0,"[81, 35, -39, -62, -2, -12, -13]"
8993,0,0,"[87, 37, -35, -70, -3, -12, -14]"
8994,0,0,"[91, 44, -27, -75, -6, -13, -13]"
8995,0,0,"[96, 48, -16, -82, -6, -14, -12]"
8996,0,0,"[103, 54, -9, -87, -2, -15, -11]"
8997,0,0,"[116, 54, -18, -101, 0, -17, -9]"
8998,0,0,"[128, 54, -30, -112, -5, -14, -7]"
8999,0,0,"[129, 37, -28, -120, -4, -10, -10]"
9000,0,0,"[127, 36, -28, -118, -2, -10, -10]"
9001,0,0,"[127, 29, -26, -121, -1, -6, -12]"
9002,0,0,"[125, 22, -23, -121, 0, -6, -12]"
9003,0,0,"[114, 15, -18, -112, 0, -5, -11]"
9004,0,0,"[114, 16, -23, -111, 1, -3, -9]"
9005,0,0,"[111, 9, -25, -108, -1, -1, -9]"
9006,0,0,"[100, -1, -16, -99, -2, 0, -10]"
9007,0,0,"[88, -6, -11, -87, -1, 2, -8]"
9008,0,0,"[88, -25, 1, -84, 2, 6, -8]"
9009,0,0,"[73, -21, 5, -70, 3, 10, -8]"
9010,0,0,"[49, -20, 6, -44, 0, 12, -8]"
9011,0,0,"[40, -19, 18, -30, -5, 11, -4]"
9012,0,0,"[35, -13, 26, -19, -3, 9, -2]"
9013,0,0,"[32, -14, 26, -13, 0, 8, -1]"
9014,0,0,"[32, -10, 29, -9, 2, 4, 0]"
9015,0,0,"[30, -8, 24, -16, 6, 1, 0]"
9016,0,0,"[41, -18, 10, -36, 4, 0, 3]"
9017,0,0,"[61, -21, -4, -57, -4, 3, 5]"
9018,0,0,"[58, -7, -6, -57, -12, 10, 4]"
9019,0,0,"[56, 8, 0, -55, -13, 12, 3]"
9020,0,0,"[94, 21, 0, -92, -13, 10, 5]"
9021,0,0,"[83, 25, -1, -79, -15, 13, 6]"
9022,0,0,"[85, 38, -1, -76, -14, 9, 10]"
9023,0,0,"[97, 54, 8, -80, -6, 1, 13]"
9024,0,0,"[110, 60, -7, -92, 0, -7, 16]"
9025,0,0,"[116, 61, -26, -95, 2, -7, 15]"
9026,0,0,"[125, 61, -31, -105, 5, -7, 11]"
9027,0,0,"[128, 71, -32, -102, 4, -10, 10]"
9028,0,0,"[121, 66, -22, -99, 3, -13, 9]"
9029,0,0,"[132, 59, -7, -118, 6, -16, 9]"
9030,0,0,"[144, 43, -18, -136, 3, -13, 10]"
9031,0,0,"[142, 37, -19, -136, 1, -3, 8]"
9032,0,0,"[130, 37, -27, -122, -1, 2, 6]"
9033,0,0,"[117, 29, -28, -110, -4, 6, 4]"
9034,0,0,"[103, 35, -26, -93, -1, 7, 3]"
9035,0,0,"[99, 33, -34, -87, 0, 6, 2]"
9036,0,0,"[92, 32, -31, -81, 0, 8, 0]"
9037,0,0,"[88, 35, -23, -77, 0, 8, 0]"
9038,0,0,"[85, 35, -19, -75, 1, 8, 0]"
9039,0,0,"[86, 34, -19, -77, 1, 6, 0]"
9040,0,0,"[86, 35, -18, -77, 0, 6, 0]"
9041,0,0,"[84, 32, -16, -76, 1, 5, 0]"
9042,0,0,"[81, 35, -17, -71, 3, 6, 0]"
9043,0,0,"[80, 38, -16, -68, 4, 5, 0]"
9044,0,0,"[79, 38, -18, -67, 3, 2, 0]"
9045,0,0,"[84, 36, -21, -73, 2, 0, 1]"
9046,0,0,"[87, 34, -21, -77, 1, 0, 1]"
9047,0,0,"[91, 35, -24, -80, 1, 0, 1]"
9048,0,0,"[93, 42, -27, -79, 1, 0, 0]"
9049,0,0,"[93, 34, -26, -83, 0, 1, 1]"
9050,0,0,"[103, 33, -34, -92, -1, 2, 1]"
9051,0,0,"[99, 35, -30, -88, -1, 2, 1]"
9052,0,0,"[94, 33, -28, -84, -1, 3, 0]"
9053,0,0,"[93, 36, -27, -81, -1, 4, 0]"
9054,0,0,"[93, 41, -21, -81, -1, 6, 0]"
9055,0,0,"[95, 37, -22, -85, 0, 5, 0]"
9056,0,0,"[94, 43, -24, -80, 0, 7, 0]"
9057,0,0,"[88, 40, -24, -75, 1, 6, 0]"
9058,0,0,"[90, 41, -27, -76, 2, 5, -1]"
9059,0,0,"[98, 33, -34, -86, 4, 6, -2]"
9060,0,0,"[109, 32, -44, -95, 6, 10, -5]"
9061,0,0,"[87, 29, -31, -76, 5, 15, -6]"
9062,0,0,"[58, 40, -16, -39, 4, 14, -5]"
9063,0,0,"[58, 51, -6, -27, 3, 10, 0]"
9064,0,0,"[56, 52, 0, -20, 4, 4, 4]"
9065,0,0,"[53, 51, 1, -13, 6, -1, 7]"
9066,0,0,"[40, 40, 2, -4, 4, -5, 11]"
9067,0,0,"[44, 42, 9, 7, 0, -7, 13]"
9068,0,0,"[41, 26, 16, 27, -1, -12, 17]"
9069,0,0,"[67, 26, 30, 54, -4, -17, 19]"
9070,0,0,"[76, 0, 19, 74, -15, -24, 24]"
9071,0,0,"[146, 2, 25, 144, -28, -41, 21]"
9072,0,0,"[176, -61, 107, 126, -29, -43, 21]"
9073,0,0,"[257, -144, 142, 159, -43, -43, 36]"
9074,0,0,"[248, -200, 48, -139, -43, 7, -25]"
9075,0,0,"[214, 180, 107, -44, 12, -43, -1]"
9076,0,0,"[139, -110, -61, -58, -10, -2, -3]"
